participant,modality,response,response_c,rt,n_exposure,afc_loops,prime,target,pair,trial,loop,final_loop
1028,image,incorrect,0,1685.257987,11,7,papuga,abuset,papuga-abuset,56,2,not-last
1028,ortho,correct,1,1690.448604,11,7,kotwica,lalum,kotwica-lalum,57,2,not-last
1028,ortho,correct,1,1693.992281,11,7,owca,sawiko,owca-sawiko,58,2,not-last
1028,ortho,correct,1,1702.761382,11,7,skarpetka,prelata,skarpetka-prelata,59,2,not-last
1028,ortho,correct,1,1705.647599,11,7,krawat,rojon,krawat-rojon,60,2,not-last
1028,ortho,correct,1,1708.413928,11,7,zegarek,beler,zegarek-beler,61,2,not-last
1028,ortho,correct,1,1712.185838,11,7,papryka,nanoch,papryka-nanoch,62,2,not-last
1028,image,correct,1,1716.866513,11,7,foka,nalet,foka-nalet,63,2,not-last
1028,image,correct,1,1726.158947,11,7,winda,wema,winda-wema,64,2,not-last
1028,ortho,correct,1,1728.893135,11,7,gazeta,fena,gazeta-fena,65,2,not-last
1028,image,correct,1,1734.255674,11,7,kaczka,stotewal,kaczka-stotewal,66,2,not-last
1028,ortho,correct,1,1740.764272,11,7,ziemniak,rocepra,ziemniak-rocepra,67,2,not-last
1028,ortho,correct,1,1745.704797,11,7,indyk,deba,indyk-deba,68,2,not-last
1028,ortho,correct,1,1756.645126,11,7,butelka,uwa,butelka-uwa,69,2,not-last
1028,image,correct,1,1759.59123,11,7,lustro,tobyla,lustro-tobyla,70,2,not-last
1028,image,correct,1,1763.610405,11,7,dzwonek,waben,dzwonek-waben,71,2,not-last
1028,image,correct,1,1767.140406,11,7,krowa,nedonim,krowa-nedonim,72,2,not-last
1028,image,correct,1,1771.020137,11,7,ryba,lakob,ryba-lakob,73,2,not-last
1028,image,correct,1,1774.003515,11,7,palec,owiza,palec-owiza,74,2,not-last
1028,ortho,correct,1,1777.308717,11,7,samolot,techar,samolot-techar,75,2,not-last
1028,ortho,correct,1,1783.055652,11,7,oko,tanek,oko-tanek,76,2,not-last
1028,image,correct,1,1789.5956,11,7,torba,honisa,torba-honisa,77,2,not-last
1028,image,correct,1,1792.336485,11,7,jajko,obir,jajko-obir,78,2,not-last
1028,image,correct,1,1795.143808,11,7,lalka,josta,lalka-josta,79,2,not-last
1028,image,correct,1,1797.712581,11,7,lotnisko,nuketo,lotnisko-nuketo,80,2,not-last
1028,ortho,correct,1,1800.891643,11,7,homar,pekom,homar-pekom,81,3,not-last
1028,ortho,correct,1,1816.81033,11,7,cytryna,staca,cytryna-staca,82,3,not-last
1028,image,incorrect,0,1822.844472,11,7,dynia,badipret,dynia-badipret,83,3,not-last
1028,ortho,correct,1,1829.782327,11,7,silnik,pakosta,silnik-pakosta,84,3,not-last
1028,image,incorrect,0,1833.182967,11,7,kapelusz,ostana,kapelusz-ostana,85,3,not-last
1028,image,correct,1,1838.259321,11,7,parasol,alo,parasol-alo,86,3,not-last
1028,ortho,correct,1,1840.96682,11,7,osa,sodem,osa-sodem,87,3,not-last
1028,ortho,incorrect,0,1851.219514,11,7,stopa,seranak,stopa-seranak,88,3,not-last
1028,ortho,incorrect,0,1860.665738,11,7,cebula,chepra,cebula-chepra,89,3,not-last
1028,ortho,incorrect,0,1867.915807,11,7,mewa,lazin,mewa-lazin,90,3,not-last
1028,image,correct,1,1872.505412,11,7,ucho,debota,ucho-debota,91,3,not-last
1028,ortho,correct,1,1880.885515,11,7,koza,ezaja,koza-ezaja,92,3,not-last
1028,image,correct,1,1885.432388,11,7,wyspa,ota,wyspa-ota,93,3,not-last
1028,ortho,correct,1,1887.79944,11,7,kotwica,lalum,kotwica-lalum,94,3,not-last
1028,ortho,correct,1,1891.042865,11,7,owca,sawiko,owca-sawiko,95,3,not-last
1028,ortho,correct,1,1896.725917,11,7,skarpetka,prelata,skarpetka-prelata,96,3,not-last
1028,ortho,correct,1,1900.55251,11,7,krawat,rojon,krawat-rojon,97,3,not-last
1028,ortho,correct,1,1903.941434,11,7,zegarek,beler,zegarek-beler,98,3,not-last
1028,ortho,correct,1,1908.063957,11,7,papryka,nanoch,papryka-nanoch,99,3,not-last
1028,ortho,correct,1,1914.497285,11,7,gazeta,fena,gazeta-fena,100,3,not-last
1028,image,correct,1,1921.266648,11,7,fartuch,abedo,fartuch-abedo,101,3,not-last
1028,image,correct,1,1934.555142,11,7,kolano,izodo,kolano-izodo,102,3,not-last
1028,ortho,correct,1,1938.351146,11,7,ziemniak,rocepra,ziemniak-rocepra,103,3,not-last
1028,image,incorrect,0,1943.716507,11,7,papuga,abuset,papuga-abuset,104,3,not-last
1028,image,correct,1,1954.220766,11,7,foka,nalet,foka-nalet,105,3,not-last
1028,image,correct,1,1957.960995,11,7,winda,wema,winda-wema,106,3,not-last
1028,ortho,correct,1,1960.813343,11,7,indyk,deba,indyk-deba,107,3,not-last
1028,ortho,correct,1,1967.192697,11,7,butelka,uwa,butelka-uwa,108,3,not-last
1028,ortho,correct,1,1969.986814,11,7,samolot,techar,samolot-techar,109,3,not-last
1028,ortho,correct,1,1974.959449,11,7,oko,tanek,oko-tanek,110,3,not-last
1028,image,correct,1,1978.413314,11,7,kaczka,stotewal,kaczka-stotewal,111,3,not-last
1028,image,correct,1,1985.443204,11,7,lustro,tobyla,lustro-tobyla,112,3,not-last
1028,image,correct,1,1988.444165,11,7,dzwonek,waben,dzwonek-waben,113,3,not-last
1028,image,correct,1,1991.345416,11,7,krowa,nedonim,krowa-nedonim,114,3,not-last
1028,image,correct,1,1995.599279,11,7,ryba,lakob,ryba-lakob,115,3,not-last
1028,image,correct,1,1998.238583,11,7,palec,owiza,palec-owiza,116,3,not-last
1028,image,correct,1,2000.855908,11,7,torba,honisa,torba-honisa,117,3,not-last
1028,image,correct,1,2003.359116,11,7,jajko,obir,jajko-obir,118,3,not-last
1028,image,correct,1,2006.637726,11,7,lalka,josta,lalka-josta,119,3,not-last
1028,image,correct,1,2010.046711,11,7,lotnisko,nuketo,lotnisko-nuketo,120,3,not-last
1028,image,correct,1,2013.94649,11,7,dynia,badipret,dynia-badipret,121,4,not-last
1028,ortho,correct,1,2020.254405,11,7,homar,pekom,homar-pekom,122,4,not-last
1028,ortho,correct,1,2028.59267,11,7,cytryna,staca,cytryna-staca,123,4,not-last
1028,image,incorrect,0,2031.146459,11,7,kapelusz,ostana,kapelusz-ostana,124,4,not-last
1028,ortho,incorrect,0,2040.443673,11,7,silnik,pakosta,silnik-pakosta,125,4,not-last
1028,ortho,correct,1,2049.055732,11,7,osa,sodem,osa-sodem,126,4,not-last
1028,image,correct,1,2054.392823,11,7,parasol,alo,parasol-alo,127,4,not-last
1028,image,correct,1,2057.773721,11,7,ucho,debota,ucho-debota,128,4,not-last
1028,image,correct,1,2065.425478,11,7,wyspa,ota,wyspa-ota,129,4,not-last
1028,ortho,correct,1,2068.190161,11,7,stopa,seranak,stopa-seranak,130,4,not-last
1028,image,correct,1,2081.493772,11,7,fartuch,abedo,fartuch-abedo,131,4,not-last
1028,image,correct,1,2086.852772,11,7,kolano,izodo,kolano-izodo,132,4,not-last
1028,ortho,incorrect,0,2089.455533,11,7,cebula,chepra,cebula-chepra,133,4,not-last
1028,image,incorrect,0,2104.032203,11,7,papuga,abuset,papuga-abuset,134,4,not-last
1028,image,correct,1,2111.756338,11,7,foka,nalet,foka-nalet,135,4,not-last
1028,ortho,incorrect,0,2115.298811,11,7,mewa,lazin,mewa-lazin,136,4,not-last
1028,ortho,correct,1,2128.887376,11,7,koza,ezaja,koza-ezaja,137,4,not-last
1028,image,correct,1,2132.144938,11,7,winda,wema,winda-wema,138,4,not-last
1028,ortho,correct,1,2134.927255,11,7,kotwica,lalum,kotwica-lalum,139,4,not-last
1028,ortho,correct,1,2138.034305,11,7,owca,sawiko,owca-sawiko,140,4,not-last
1028,image,correct,1,2142.458973,11,7,kaczka,stotewal,kaczka-stotewal,141,4,not-last
1028,ortho,correct,1,2146.381206,11,7,skarpetka,prelata,skarpetka-prelata,142,4,not-last
1028,image,correct,1,2149.862371,11,7,lustro,tobyla,lustro-tobyla,143,4,not-last
1028,ortho,correct,1,2155.679189,11,7,krawat,rojon,krawat-rojon,144,4,not-last
1028,ortho,correct,1,2158.718874,11,7,zegarek,beler,zegarek-beler,145,4,not-last
1028,image,correct,1,2163.81427,11,7,dzwonek,waben,dzwonek-waben,146,4,not-last
1028,image,correct,1,2167.002498,11,7,krowa,nedonim,krowa-nedonim,147,4,not-last
1028,ortho,correct,1,2173.469557,11,7,papryka,nanoch,papryka-nanoch,148,4,not-last
1028,image,correct,1,2180.736269,11,7,ryba,lakob,ryba-lakob,149,4,not-last
1028,image,correct,1,2184.106775,11,7,palec,owiza,palec-owiza,150,4,not-last
1028,ortho,correct,1,2186.616906,11,7,gazeta,fena,gazeta-fena,151,4,not-last
1028,image,correct,1,2189.402907,11,7,torba,honisa,torba-honisa,152,4,not-last
1028,image,correct,1,2192.079017,11,7,jajko,obir,jajko-obir,153,4,not-last
1028,ortho,correct,1,2194.92719,11,7,ziemniak,rocepra,ziemniak-rocepra,154,4,not-last
1028,ortho,correct,1,2198.215084,11,7,indyk,deba,indyk-deba,155,4,not-last
1028,ortho,correct,1,2202.933507,11,7,butelka,uwa,butelka-uwa,156,4,not-last
1028,ortho,correct,1,2205.835559,11,7,samolot,techar,samolot-techar,157,4,not-last
1028,ortho,correct,1,2209.095393,11,7,oko,tanek,oko-tanek,158,4,not-last
1028,image,correct,1,2213.302327,11,7,lalka,josta,lalka-josta,159,4,not-last
1028,image,correct,1,2217.031769,11,7,lotnisko,nuketo,lotnisko-nuketo,160,4,not-last
1028,ortho,correct,1,2219.5047,11,7,homar,pekom,homar-pekom,161,5,not-last
1028,image,correct,1,2225.71561,11,7,dynia,badipret,dynia-badipret,162,5,not-last
1028,image,correct,1,2230.200566,11,7,kapelusz,ostana,kapelusz-ostana,163,5,not-last
1028,image,correct,1,2235.80834,11,7,parasol,alo,parasol-alo,164,5,not-last
1028,image,correct,1,2240.900657,11,7,ucho,debota,ucho-debota,165,5,not-last
1028,ortho,correct,1,2245.363657,11,7,cytryna,staca,cytryna-staca,166,5,not-last
1028,image,correct,1,2249.345275,11,7,wyspa,ota,wyspa-ota,167,5,not-last
1028,image,correct,1,2251.488768,11,7,fartuch,abedo,fartuch-abedo,168,5,not-last
1028,ortho,correct,1,2255.833871,11,7,silnik,pakosta,silnik-pakosta,169,5,not-last
1028,ortho,correct,1,2259.903465,11,7,osa,sodem,osa-sodem,170,5,not-last
1028,ortho,incorrect,0,2266.088411,11,7,stopa,seranak,stopa-seranak,171,5,not-last
1028,image,correct,1,2271.301036,11,7,kolano,izodo,kolano-izodo,172,5,not-last
1028,image,correct,1,2273.916921,11,7,papuga,abuset,papuga-abuset,173,5,not-last
1028,image,correct,1,2279.272345,11,7,foka,nalet,foka-nalet,174,5,not-last
1028,image,correct,1,2283.783351,11,7,winda,wema,winda-wema,175,5,not-last
1028,image,correct,1,2286.417346,11,7,kaczka,stotewal,kaczka-stotewal,176,5,not-last
1028,image,correct,1,2291.3382,11,7,lustro,tobyla,lustro-tobyla,177,5,not-last
1028,image,correct,1,2295.032195,11,7,dzwonek,waben,dzwonek-waben,178,5,not-last
1028,image,correct,1,2298.814095,11,7,krowa,nedonim,krowa-nedonim,179,5,not-last
1028,image,correct,1,2303.163737,11,7,ryba,lakob,ryba-lakob,180,5,not-last
1028,image,correct,1,2307.70429,11,7,palec,owiza,palec-owiza,181,5,not-last
1028,ortho,correct,1,2311.07161,11,7,cebula,chepra,cebula-chepra,182,5,not-last
1028,ortho,incorrect,0,2318.318757,11,7,mewa,lazin,mewa-lazin,183,5,not-last
1028,ortho,correct,1,2326.974142,11,7,koza,ezaja,koza-ezaja,184,5,not-last
1028,ortho,correct,1,2331.936877,11,7,kotwica,lalum,kotwica-lalum,185,5,not-last
1028,ortho,correct,1,2334.991986,11,7,owca,sawiko,owca-sawiko,186,5,not-last
1028,ortho,correct,1,2339.107565,11,7,skarpetka,prelata,skarpetka-prelata,187,5,not-last
1028,ortho,correct,1,2342.103419,11,7,krawat,rojon,krawat-rojon,188,5,not-last
1028,ortho,correct,1,2345.291961,11,7,zegarek,beler,zegarek-beler,189,5,not-last
1028,ortho,correct,1,2349.194356,11,7,papryka,nanoch,papryka-nanoch,190,5,not-last
1028,ortho,correct,1,2351.930032,11,7,gazeta,fena,gazeta-fena,191,5,not-last
1028,image,correct,1,2356.570584,11,7,torba,honisa,torba-honisa,192,5,not-last
1028,image,correct,1,2359.571711,11,7,jajko,obir,jajko-obir,193,5,not-last
1028,ortho,correct,1,2361.980086,11,7,ziemniak,rocepra,ziemniak-rocepra,194,5,not-last
1028,ortho,correct,1,2367.599196,11,7,indyk,deba,indyk-deba,195,5,not-last
1028,ortho,correct,1,2371.548906,11,7,butelka,uwa,butelka-uwa,196,5,not-last
1028,ortho,correct,1,2374.164909,11,7,samolot,techar,samolot-techar,197,5,not-last
1028,ortho,correct,1,2377.310627,11,7,oko,tanek,oko-tanek,198,5,not-last
1028,image,correct,1,2381.44937,11,7,lalka,josta,lalka-josta,199,5,not-last
1028,image,correct,1,2385.298696,11,7,lotnisko,nuketo,lotnisko-nuketo,200,5,not-last
1028,ortho,correct,1,2388.172384,11,7,homar,pekom,homar-pekom,201,6,not-last
1028,ortho,correct,1,2401.453266,11,7,cytryna,staca,cytryna-staca,202,6,not-last
1028,ortho,correct,1,2404.417442,11,7,silnik,pakosta,silnik-pakosta,203,6,not-last
1028,ortho,correct,1,2408.096379,11,7,osa,sodem,osa-sodem,204,6,not-last
1028,ortho,correct,1,2411.756132,11,7,stopa,seranak,stopa-seranak,205,6,not-last
1028,ortho,correct,1,2417.413711,11,7,cebula,chepra,cebula-chepra,206,6,not-last
1028,image,correct,1,2421.740286,11,7,dynia,badipret,dynia-badipret,207,6,not-last
1028,image,correct,1,2425.638564,11,7,kapelusz,ostana,kapelusz-ostana,208,6,not-last
1028,ortho,incorrect,0,2429.259012,11,7,mewa,lazin,mewa-lazin,209,6,not-last
1028,image,correct,1,2435.592805,11,7,parasol,alo,parasol-alo,210,6,not-last
1028,image,incorrect,0,2438.449846,11,7,ucho,debota,ucho-debota,211,6,not-last
1028,ortho,correct,1,2444.460223,11,7,koza,ezaja,koza-ezaja,212,6,not-last
1028,ortho,correct,1,2451.744474,11,7,kotwica,lalum,kotwica-lalum,213,6,not-last
1028,image,correct,1,2455.822643,11,7,wyspa,ota,wyspa-ota,214,6,not-last
1028,image,correct,1,2458.337615,11,7,fartuch,abedo,fartuch-abedo,215,6,not-last
1028,ortho,correct,1,2461.102526,11,7,owca,sawiko,owca-sawiko,216,6,not-last
1028,ortho,correct,1,2464.981415,11,7,skarpetka,prelata,skarpetka-prelata,217,6,not-last
1028,image,correct,1,2469.310106,11,7,kolano,izodo,kolano-izodo,218,6,not-last
1028,image,incorrect,0,2471.762486,11,7,papuga,abuset,papuga-abuset,219,6,not-last
1028,image,correct,1,2477.754375,11,7,foka,nalet,foka-nalet,220,6,not-last
1028,ortho,correct,1,2481.151795,11,7,krawat,rojon,krawat-rojon,221,6,not-last
1028,ortho,correct,1,2486.612314,11,7,zegarek,beler,zegarek-beler,222,6,not-last
1028,image,correct,1,2490.992166,11,7,winda,wema,winda-wema,223,6,not-last
1028,ortho,correct,1,2493.717524,11,7,papryka,nanoch,papryka-nanoch,224,6,not-last
1028,ortho,correct,1,2496.531866,11,7,gazeta,fena,gazeta-fena,225,6,not-last
1028,image,correct,1,2499.351728,11,7,kaczka,stotewal,kaczka-stotewal,226,6,not-last
1028,image,correct,1,2504.560632,11,7,lustro,tobyla,lustro-tobyla,227,6,not-last
1028,ortho,correct,1,2507.053759,11,7,ziemniak,rocepra,ziemniak-rocepra,228,6,not-last
1028,image,correct,1,2511.125753,11,7,dzwonek,waben,dzwonek-waben,229,6,not-last
1028,image,correct,1,2514.615983,11,7,krowa,nedonim,krowa-nedonim,230,6,not-last
1028,image,correct,1,2517.762599,11,7,ryba,lakob,ryba-lakob,231,6,not-last
1028,image,correct,1,2522.236242,11,7,palec,owiza,palec-owiza,232,6,not-last
1028,image,correct,1,2524.578878,11,7,torba,honisa,torba-honisa,233,6,not-last
1028,image,correct,1,2527.364179,11,7,jajko,obir,jajko-obir,234,6,not-last
1028,image,correct,1,2530.079278,11,7,lalka,josta,lalka-josta,235,6,not-last
1028,ortho,correct,1,2533.004831,11,7,indyk,deba,indyk-deba,236,6,not-last
1028,image,correct,1,2536.412558,11,7,lotnisko,nuketo,lotnisko-nuketo,237,6,not-last
1028,ortho,correct,1,2539.404962,11,7,butelka,uwa,butelka-uwa,238,6,not-last
1028,ortho,correct,1,2542.3063,11,7,samolot,techar,samolot-techar,239,6,not-last
1028,ortho,correct,1,2545.936979,11,7,oko,tanek,oko-tanek,240,6,not-last
1028,image,correct,1,2551.29356,11,7,dynia,badipret,dynia-badipret,241,7,last
1028,image,correct,1,2554.597818,11,7,kapelusz,ostana,kapelusz-ostana,242,7,last
1028,image,correct,1,2558.866091,11,7,parasol,alo,parasol-alo,243,7,last
1028,image,correct,1,2561.450348,11,7,ucho,debota,ucho-debota,244,7,last
1028,image,correct,1,2565.197506,11,7,wyspa,ota,wyspa-ota,245,7,last
1028,image,correct,1,2567.438202,11,7,fartuch,abedo,fartuch-abedo,246,7,last
1028,image,correct,1,2571.781334,11,7,kolano,izodo,kolano-izodo,247,7,last
1028,image,correct,1,2574.495006,11,7,papuga,abuset,papuga-abuset,248,7,last
1028,image,correct,1,2578.8297,11,7,foka,nalet,foka-nalet,249,7,last
1028,image,correct,1,2582.316294,11,7,winda,wema,winda-wema,250,7,last
1028,image,correct,1,2584.738582,11,7,kaczka,stotewal,kaczka-stotewal,251,7,last
1028,ortho,correct,1,2587.869179,11,7,homar,pekom,homar-pekom,252,7,last
1028,ortho,correct,1,2592.517476,11,7,cytryna,staca,cytryna-staca,253,7,last
1028,image,correct,1,2595.685952,11,7,lustro,tobyla,lustro-tobyla,254,7,last
1028,ortho,correct,1,2598.623925,11,7,silnik,pakosta,silnik-pakosta,255,7,last
1028,ortho,correct,1,2602.382096,11,7,osa,sodem,osa-sodem,256,7,last
1028,ortho,correct,1,2609.089098,11,7,stopa,seranak,stopa-seranak,257,7,last
1028,image,correct,1,2614.425914,11,7,dzwonek,waben,dzwonek-waben,258,7,last
1028,image,correct,1,2618.306306,11,7,krowa,nedonim,krowa-nedonim,259,7,last
1028,ortho,correct,1,2621.026725,11,7,cebula,chepra,cebula-chepra,260,7,last
1028,image,correct,1,2624.789471,11,7,ryba,lakob,ryba-lakob,261,7,last
1028,ortho,correct,1,2627.996514,11,7,mewa,lazin,mewa-lazin,262,7,last
1028,ortho,correct,1,2635.768911,11,7,koza,ezaja,koza-ezaja,263,7,last
1028,image,correct,1,2638.392031,11,7,palec,owiza,palec-owiza,264,7,last
1028,ortho,correct,1,2640.699214,11,7,kotwica,lalum,kotwica-lalum,265,7,last
1028,image,correct,1,2644.12021,11,7,torba,honisa,torba-honisa,266,7,last
1028,image,correct,1,2646.876489,11,7,jajko,obir,jajko-obir,267,7,last
1028,image,correct,1,2649.586039,11,7,lalka,josta,lalka-josta,268,7,last
1028,image,correct,1,2652.582094,11,7,lotnisko,nuketo,lotnisko-nuketo,269,7,last
1028,ortho,correct,1,2654.986343,11,7,owca,sawiko,owca-sawiko,270,7,last
1028,ortho,correct,1,2658.066257,11,7,skarpetka,prelata,skarpetka-prelata,271,7,last
1028,ortho,correct,1,2661.508255,11,7,krawat,rojon,krawat-rojon,272,7,last
1028,ortho,correct,1,2670.158274,11,7,zegarek,beler,zegarek-beler,273,7,last
1028,ortho,correct,1,2675.61166,11,7,papryka,nanoch,papryka-nanoch,274,7,last
1028,ortho,correct,1,2678.687907,11,7,gazeta,fena,gazeta-fena,275,7,last
1028,ortho,correct,1,2681.479434,11,7,ziemniak,rocepra,ziemniak-rocepra,276,7,last
1028,ortho,correct,1,2684.455493,11,7,indyk,deba,indyk-deba,277,7,last
1028,ortho,correct,1,2687.52848,11,7,butelka,uwa,butelka-uwa,278,7,last
1028,ortho,correct,1,2692.314865,11,7,samolot,techar,samolot-techar,279,7,last
1028,ortho,correct,1,2696.061382,11,7,oko,tanek,oko-tanek,280,7,last
1004,ortho,correct,1,1215.48316,7,3,homar,pekom,homar-pekom,1,1,not-last
1004,image,correct,1,1224.015149,7,3,dynia,badipret,dynia-badipret,2,1,not-last
1004,ortho,correct,1,1227.869737,7,3,cytryna,staca,cytryna-staca,3,1,not-last
1004,ortho,correct,1,1231.270865,7,3,silnik,pakosta,silnik-pakosta,4,1,not-last
1004,ortho,incorrect,0,1235.291594,7,3,homar,pekom,homar-pekom,5,1,not-last
1004,ortho,correct,1,1240.022126,7,3,stopa,seranak,stopa-seranak,6,1,not-last
1004,ortho,correct,1,1242.907767,7,3,cebula,chepra,cebula-chepra,7,1,not-last
1004,image,correct,1,1246.269159,7,3,kapelusz,ostana,kapelusz-ostana,8,1,not-last
1004,image,correct,1,1250.068469,7,3,parasol,alo,parasol-alo,9,1,not-last
1004,image,correct,1,1252.802808,7,3,ucho,debota,ucho-debota,10,1,not-last
1004,ortho,correct,1,1255.945346,7,3,mewa,lazin,mewa-lazin,11,1,not-last
1004,image,correct,1,1258.584329,7,3,wyspa,ota,wyspa-ota,12,1,not-last
1004,ortho,correct,1,1260.783909,7,3,koza,ezaja,koza-ezaja,13,1,not-last
1004,ortho,correct,1,1264.409841,7,3,kotwica,lalum,kotwica-lalum,14,1,not-last
1004,image,correct,1,1267.077581,7,3,fartuch,abedo,fartuch-abedo,15,1,not-last
1004,image,correct,1,1270.421801,7,3,kolano,izodo,kolano-izodo,16,1,not-last
1004,ortho,correct,1,1273.403515,7,3,owca,sawiko,owca-sawiko,17,1,not-last
1004,ortho,correct,1,1277.258594,7,3,skarpetka,prelata,skarpetka-prelata,18,1,not-last
1004,image,correct,1,1281.115574,7,3,papuga,abuset,papuga-abuset,19,1,not-last
1004,image,correct,1,1284.737573,7,3,foka,nalet,foka-nalet,20,1,not-last
1004,image,correct,1,1287.780135,7,3,winda,wema,winda-wema,21,1,not-last
1004,image,correct,1,1290.409296,7,3,kaczka,stotewal,kaczka-stotewal,22,1,not-last
1004,ortho,correct,1,1293.695482,7,3,krawat,rojon,krawat-rojon,23,1,not-last
1004,image,correct,1,1296.271082,7,3,lustro,tobyla,lustro-tobyla,24,1,not-last
1004,ortho,incorrect,0,1301.121945,7,3,ziemniak,rocepra,ziemniak-rocepra,25,1,not-last
1004,image,incorrect,0,1304.579524,7,3,ryba,lakob,ryba-lakob,26,1,not-last
1004,image,correct,1,1308.259902,7,3,krowa,nedonim,krowa-nedonim,27,1,not-last
1004,image,correct,1,1310.944374,7,3,ryba,lakob,ryba-lakob,28,1,not-last
1004,image,correct,1,1313.612444,7,3,palec,owiza,palec-owiza,29,1,not-last
1004,ortho,correct,1,1316.642012,7,3,papryka,nanoch,papryka-nanoch,30,1,not-last
1004,image,correct,1,1319.349464,7,3,torba,honisa,torba-honisa,31,1,not-last
1004,ortho,correct,1,1322.015722,7,3,gazeta,fena,gazeta-fena,32,1,not-last
1004,image,correct,1,1325.160997,7,3,jajko,obir,jajko-obir,33,1,not-last
1004,ortho,correct,1,1327.515885,7,3,ziemniak,rocepra,ziemniak-rocepra,34,1,not-last
1004,ortho,correct,1,1330.270875,7,3,indyk,deba,indyk-deba,35,1,not-last
1004,ortho,correct,1,1333.094001,7,3,butelka,uwa,butelka-uwa,36,1,not-last
1004,image,correct,1,1335.647801,7,3,lalka,josta,lalka-josta,37,1,not-last
1004,image,correct,1,1338.148305,7,3,lotnisko,nuketo,lotnisko-nuketo,38,1,not-last
1004,ortho,correct,1,1341.194944,7,3,samolot,techar,samolot-techar,39,1,not-last
